family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,observed_family_size,target,year
estimator,versus_ols,ridge_core_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,84,1.0,2.136481457798812,1.048083907281863,2.0384641372269865,0.04150353776722083,0.0822747467503433,4.190688168847281,253,253,0,21,56,raw,2020
estimator,versus_ols,ridge_core_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,84,1.0,2.136481457798812,1.0469410213351933,2.0406894125459876,0.04128170839010566,0.08451476204425301,4.188448153553371,253,253,0,63,56,raw,2020
history,versus_fit504,ridge_core_raw_fit252_val126,ridge_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.4712884469891646,0.372685088088394,-1.2645755412606787,0.20602352542744629,-1.2017377972175542,0.25916090323922514,253,253,0,5,20,raw,2020
history,versus_fit504,ridge_core_raw_fit252_val126,ridge_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.4712884469891646,0.3914636999014733,-1.203913535553315,0.2286229995974971,-1.2385432000508483,0.29596630607251895,253,253,0,21,20,raw,2020
history,versus_fit504,ridge_core_raw_fit252_val126,ridge_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.4712884469891646,0.28398636936124916,-1.6595460128921011,0.0970058167818752,-1.027891503037502,0.08531460905917276,253,253,0,63,20,raw,2020
estimator,versus_ols,lasso_core_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,84,1.0,0.7375626496770806,1.4648407606177127,0.503510463052691,0.6146054259222794,-2.133472484219895,3.6085977835740564,253,253,0,5,56,raw,2020
estimator,versus_ols,lasso_core_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,84,1.0,0.7375626496770806,1.085051039899096,0.6797492675972828,0.49666323464126483,-1.3890983099128809,2.864223609267042,253,253,0,21,56,raw,2020
estimator,versus_ols,lasso_core_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,84,1.0,0.7375626496770806,1.1143607065287262,0.6618706540493651,0.5080541204466443,-1.4465442009058314,2.9216695002599926,253,253,0,63,56,raw,2020
history,versus_fit504,lasso_core_raw_fit252_val126,lasso_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.7988051218488508,0.4433032554167508,-1.8019383166899858,0.07155511089608978,-1.667663536695043,0.07005329299734142,253,253,0,5,20,raw,2020
history,versus_fit504,lasso_core_raw_fit252_val126,lasso_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.7988051218488508,0.5276617861294306,-1.5138582001708785,0.1300618076608598,-1.8330032186806113,0.2353929749829098,253,253,0,21,20,raw,2020
history,versus_fit504,lasso_core_raw_fit252_val126,lasso_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.7988051218488508,0.6448817083471268,-1.2386847254456008,0.21546227753945502,-2.062750044497882,0.4651398008001808,253,253,0,63,20,raw,2020
estimator,versus_ols,enet_core_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,84,1.0,0.7462584857275257,1.4649496165689484,0.5094089771328343,0.6104655852015365,-2.1249900019133747,3.6175069733684264,253,253,0,5,56,raw,2020
estimator,versus_ols,enet_core_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,84,1.0,0.7462584857275257,1.0831616038073035,0.6889632009705973,0.4908464253803245,-1.376699247171432,2.869216218626484,253,253,0,21,56,raw,2020
estimator,versus_ols,enet_core_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,84,1.0,0.7462584857275257,1.1137545741047463,0.6700385372849132,0.5028332239799416,-1.4366603671345235,2.929177338589575,253,253,0,63,56,raw,2020
history,versus_fit504,enet_core_raw_fit252_val126,enet_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.7901092857984057,0.44363542747223456,-1.7809878041082632,0.07491444313579645,-1.6596187459100167,0.07940017431320534,253,253,0,5,20,raw,2020
history,versus_fit504,enet_core_raw_fit252_val126,enet_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.7901092857984057,0.5286566202646552,-1.4945604680082554,0.13502918977159256,-1.8262572217057977,0.2460386501089863,253,253,0,21,20,raw,2020
history,versus_fit504,enet_core_raw_fit252_val126,enet_core_raw_fit504_val126,cap_spread_bp,40,1.0,-0.7901092857984057,0.6471341898998627,-1.2209357782821935,0.22211033662339585,-2.0584689911666407,0.4782504195698293,253,253,0,63,20,raw,2020
feature,versus_core,ols_all_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.679993162434412,5.002617396275318,1.7350903486836855,0.08272480352228044,-1.1249567626987513,18.484943087567576,253,253,0,5,40,raw,2020
feature,versus_core,ols_all_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.679993162434412,5.43725226175326,1.596393314963746,0.11040100773793782,-1.9768254454609284,19.336811770329753,253,253,0,21,40,raw,2020
feature,versus_core,ols_all_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.679993162434412,5.267623435429284,1.6478006199254898,0.09939359179420325,-1.6443590551261362,19.00434537999496,253,253,0,63,40,raw,2020
history,versus_fit504,ols_all_raw_fit252_val126,ols_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.1690230170522071,3.046150195415532,0.3837706423050286,0.7011484490301239,-4.801321657461884,7.139367691566298,253,253,0,5,20,raw,2020
history,versus_fit504,ols_all_raw_fit252_val126,ols_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.1690230170522071,2.7047696384947604,0.4322079782375787,0.6655902612859983,-4.1322280608749455,6.470274094979359,253,253,0,21,20,raw,2020
history,versus_fit504,ols_all_raw_fit252_val126,ols_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.1690230170522071,2.0824386737650524,0.561372121916374,0.5745438846695596,-2.9124817835406507,5.2505278176450645,253,253,0,63,20,raw,2020
feature,versus_core,ridge_all_raw_fit252_val126,ridge_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.140180934310708,3.618017124849883,2.2499011622695004,0.02445522015807759,1.048997674155781,15.231364194465634,253,253,0,5,40,raw,2020
feature,versus_core,ridge_all_raw_fit252_val126,ridge_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.140180934310708,3.611151731569072,2.2541785943659973,0.024184934855938728,1.0624535977258738,15.217908270895542,253,253,0,21,40,raw,2020
feature,versus_core,ridge_all_raw_fit252_val126,ridge_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.140180934310708,4.200085442211952,1.9380988902034637,0.052611158841672,-0.091835264415705,16.37219713303712,253,253,0,63,40,raw,2020
estimator,versus_ols,ridge_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,1.5966692296751062,2.8401612687993962,0.5621755522178697,0.5739964165971649,-3.9699445674572944,7.163283026807506,253,253,0,5,56,raw,2020
estimator,versus_ols,ridge_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,1.5966692296751062,3.5509227103091794,0.4496491081147987,0.6529634725182127,-5.363011394416241,8.556349853766454,253,253,0,21,56,raw,2020
estimator,versus_ols,ridge_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,1.5966692296751062,3.138115172656834,0.5087987985868958,0.6108932616140668,-4.553923488070982,7.747261947421194,253,253,0,63,56,raw,2020
history,versus_fit504,ridge_all_raw_fit252_val126,ridge_all_raw_fit504_val126,cap_spread_bp,40,1.0,0.5355083027995982,2.588639061205961,0.2068686634706511,0.8361124300579422,-4.538131026137662,5.609147631736858,253,253,0,5,20,raw,2020
history,versus_fit504,ridge_all_raw_fit252_val126,ridge_all_raw_fit504_val126,cap_spread_bp,40,1.0,0.5355083027995982,2.7758594451984493,0.19291621689487742,0.8470245843540958,-4.905076235934699,5.9760928415338945,253,253,0,21,20,raw,2020
history,versus_fit504,ridge_all_raw_fit252_val126,ridge_all_raw_fit504_val126,cap_spread_bp,40,1.0,0.5355083027995982,2.450907526567476,0.21849388318195084,0.8270443237119756,-4.2681821787108,5.339198784309996,253,253,0,63,20,raw,2020
feature,versus_core,lasso_all_raw_fit252_val126,lasso_core_raw_fit252_val126,cap_spread_bp,60,1.0,7.532263160830824,3.721681510231402,2.0238870897801498,0.042981770586617445,0.23790143884863912,14.826624882813007,253,253,0,5,40,raw,2020
feature,versus_core,lasso_all_raw_fit252_val126,lasso_core_raw_fit252_val126,cap_spread_bp,60,1.0,7.532263160830824,3.7775895040153085,1.9939337381217743,0.04615929632979494,0.1283237845842935,14.936202537077353,253,253,0,21,40,raw,2020
feature,versus_core,lasso_all_raw_fit252_val126,lasso_core_raw_fit252_val126,cap_spread_bp,60,1.0,7.532263160830824,3.386730651481849,2.224051433654789,0.02614498394057054,0.894393058588526,14.170133263073122,253,253,0,63,40,raw,2020
estimator,versus_ols,lasso_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,-0.4101673519265064,2.4492272257879004,-0.16746806813506585,0.8670017706254602,-5.210564504425742,4.39022980057273,253,253,0,5,56,raw,2020
estimator,versus_ols,lasso_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,-0.4101673519265064,2.3372645256214737,-0.1754903424196043,0.860694358661641,-4.991121644487689,4.1707869406346765,253,253,0,21,56,raw,2020
estimator,versus_ols,lasso_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,-0.4101673519265064,1.8686884136290274,-0.21949477983328095,0.8262646458183058,-4.072729340966688,3.2523946371136745,253,253,0,63,56,raw,2020
history,versus_fit504,lasso_all_raw_fit252_val126,lasso_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.7742128602944787,2.405796124881444,0.7374743196005068,0.46083395447617703,-2.9410608986191775,6.489486619208135,253,253,0,5,20,raw,2020
history,versus_fit504,lasso_all_raw_fit252_val126,lasso_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.7742128602944787,2.3563647667542718,0.7529449113001011,0.45148301852957895,-2.8441772169830193,6.392602937571977,253,253,0,21,20,raw,2020
history,versus_fit504,lasso_all_raw_fit252_val126,lasso_all_raw_fit504_val126,cap_spread_bp,40,1.0,1.7742128602944787,1.6997756944793285,1.0437923462824614,0.2965814734494807,-1.5572862826815634,5.10571200327052,253,253,0,63,20,raw,2020
feature,versus_core,enet_all_raw_fit252_val126,enet_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.08823761223844,3.758024260934303,2.152257955415003,0.03137704329854889,0.7226454077794529,15.453829816697429,253,253,0,5,40,raw,2020
feature,versus_core,enet_all_raw_fit252_val126,enet_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.08823761223844,3.8623264527670833,2.094136192564404,0.036247849811883344,0.518216868278615,15.658258356198267,253,253,0,21,40,raw,2020
feature,versus_core,enet_all_raw_fit252_val126,enet_core_raw_fit252_val126,cap_spread_bp,60,1.0,8.08823761223844,3.4449693245400295,2.3478402418919586,0.01888261839747581,1.336221808294706,14.840253416182176,253,253,0,63,40,raw,2020
estimator,versus_ols,enet_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,0.15450293553155495,2.5044491279768715,0.06169138506573082,0.9508086006246279,-4.754127156415858,5.063133027478968,253,253,0,5,56,raw,2020
estimator,versus_ols,enet_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,0.15450293553155495,2.328265337740398,0.0663596768921112,0.9470914725857208,-4.408813272892609,4.71781914395572,253,253,0,21,56,raw,2020
estimator,versus_ols,enet_all_raw_fit252_val126,ols_all_raw_fit252_val126,cap_spread_bp,84,1.0,0.15450293553155495,1.8491471428985378,0.08355361882633722,0.9334113447377702,-3.46975886666472,3.7787647377278297,253,253,0,63,56,raw,2020
history,versus_fit504,enet_all_raw_fit252_val126,enet_all_raw_fit504_val126,cap_spread_bp,40,1.0,2.094775679034748,2.4954740466460366,0.8394299599509621,0.401228077436219,-2.7962635767459103,6.985814934815406,253,253,0,5,20,raw,2020
history,versus_fit504,enet_all_raw_fit252_val126,enet_all_raw_fit504_val126,cap_spread_bp,40,1.0,2.094775679034748,2.397707042239348,0.8736578915322047,0.3823045890729614,-2.6046437692324327,6.794195127301928,253,253,0,21,20,raw,2020
history,versus_fit504,enet_all_raw_fit252_val126,enet_all_raw_fit504_val126,cap_spread_bp,40,1.0,2.094775679034748,1.7185712829926596,1.2189053196484112,0.2228801303818565,-1.2735621404956583,5.4631134985651535,253,253,0,63,20,raw,2020
feature,versus_core,ols_textcore_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,60,1.0,10.24359617056226,12.734979291998487,0.8043669279461186,0.4211850953183429,-14.716504585618171,35.203696926742694,253,253,0,5,40,raw,2020
feature,versus_core,ols_textcore_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,60,1.0,10.24359617056226,10.224533740956815,1.0018643813095442,0.3164090975402427,-9.796121720427685,30.283314061552204,253,253,0,21,40,raw,2020
feature,versus_core,ols_textcore_raw_fit252_val126,ols_core_raw_fit252_val126,cap_spread_bp,60,1.0,10.24359617056226,7.78547445869104,1.3157317803704542,0.18826408350397983,-5.015653371028652,25.50284571215317,253,253,0,63,40,raw,2020
